tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,customer_plan,Rider age,Trip length (minutes),Route name
158,9/1/2016 12:28:34,9/1/2016 12:31:13,485,W 37 St & 5 Ave,40.75038009,-73.98338988,526,E 33 St & 5 Ave,40.74765947,-73.98490707,21125,Subscriber,1948,male,,71,2.63333333333333,W 37 St & 5 Ave to E 33 St & 5 Ave
1622,5/10/2016 13:08:33,5/10/2016 13:35:36,319,Fulton St & Broadway,40.711066,-74.009447,527,E 33 St & 2 Ave,40.744023,-73.976056,17282,Subscriber,1996,male,,23,27.0333333333333,Fulton St & Broadway to E 33 St & 2 Ave
245,12/2/2017 22:47:51,12/2/2017 22:51:56,3162,W 78 St & Broadway,40.78339981,-73.98093133,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,25133,Subscriber,1999,male,,20,4.08333333333333,W 78 St & Broadway to W 70 St & Amsterdam Ave
309,9/27/2017 18:53:10,9/27/2017 18:58:19,3435,Grand St & Elizabeth St,40.718822,-73.99596,401,Allen St & Rivington St,40.72019576,-73.98997825,14961,Subscriber,1996,female,,23,5.15,Grand St & Elizabeth St to Allen St & Rivington St
1232,8/30/2015 18:06:41,8/30/2015 18:27:13,306,Cliff St & Fulton St,40.70823502,-74.00530063,430,York St & Jay St,40.7014851,-73.98656928,24352,Subscriber,1997,female,,22,20.5333333333333,Cliff St & Fulton St to York St & Jay St
213,6/15/2017 11:05:54,6/15/2017 11:09:27,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,341,Stanton St & Mangin St,40.71782143,-73.97628939,25157,Subscriber,1950,female,,69,3.55,Bialystoker Pl & Delancey St to Stanton St & Mangin St
170,4/14/2016 13:32:29,4/14/2016 13:35:19,306,Cliff St & Fulton St,40.70823502,-74.00530063,337,Old Slip & Front St,40.7037992,-74.00838676,17100,Subscriber,1944,male,,75,2.83333333333333,Cliff St & Fulton St to Old Slip & Front St
485,9/21/2015 9:51:09,9/21/2015 9:59:14,303,Mercer St & Spring St,40.72362738,-73.99949601,254,W 11 St & 6 Ave,40.73532427,-73.99800419,15589,Subscriber,1996,male,,23,8.08333333333333,Mercer St & Spring St to W 11 St & 6 Ave
1078,3/10/2015 8:40:00,3/10/2015 8:58:00,293,Lafayette St & E 8 St,40.73028666,-73.9907647,484,W 44 St & 5 Ave,40.75500254,-73.98014437,20191,Subscriber,1941,male,,78,17.9666666666667,Lafayette St & E 8 St to W 44 St & 5 Ave
477,8/25/2017 15:25:23,8/25/2017 15:33:21,3348,Coffey St & Conover St,40.677236,-74.015665,3340,Wolcott St & Dwight St,40.6753274,-74.0100698,27425,Subscriber,1949,male,,70,7.95,Coffey St & Conover St to Wolcott St & Dwight St
630,10/20/2017 7:05:21,10/20/2017 7:15:51,519,Pershing Square North,40.751873,-73.977706,3463,E 16 St & Irving Pl,40.7353670556054,-73.9879739284515,15223,Subscriber,1950,male,,69,10.5,Pershing Square North to E 16 St & Irving Pl
420,6/16/2017 21:59:40,6/16/2017 22:06:41,285,Broadway & E 14 St,40.73454567,-73.99074142,445,E 10 St & Avenue A,40.72740794,-73.98142006,21543,Subscriber,1997,male,,22,7,Broadway & E 14 St to E 10 St & Avenue A
350,2/16/2018 20:42:58,2/16/2018 20:48:49,3658,W 18 St & 9 Ave,40.7435337324616,-74.0036755800247,345,W 13 St & 6 Ave,40.73649403,-73.99704374,16659,Subscriber,1933,female,,86,5.83333333333333,W 18 St & 9 Ave to W 13 St & 6 Ave
557,4/25/2016 20:01:58,4/25/2016 20:11:16,3141,1 Ave & E 68 St,40.76500525,-73.95818491,454,E 51 St & 1 Ave,40.75455731,-73.96592976,18848,Subscriber,1949,male,,70,9.28333333333333,1 Ave & E 68 St to E 51 St & 1 Ave
429,3/26/2016 19:50:08,3/26/2016 19:57:18,151,Cleveland Pl & Spring St,40.722103786686,-73.997249007225,349,Rivington St & Ridge St,40.71850211,-73.98329859,19877,Subscriber,1996,male,,23,7.15,Cleveland Pl & Spring St to Rivington St & Ridge St
840,5/9/2014 9:35:57,5/9/2014 9:49:57,340,Madison St & Clinton St,40.71269042,-73.98776323,268,Howard St & Centre St,40.71910537,-73.99973337,18653,Subscriber,1997,male,,22,14,Madison St & Clinton St to Howard St & Centre St
617,7/23/2017 16:07:54,7/23/2017 16:18:11,3365,3 St & 7 Ave,40.6703837,-73.97839676,3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,17295,Subscriber,1945,female,,74,10.2833333333333,3 St & 7 Ave to Berkeley Pl & 6 Ave
357,11/22/2014 19:07:29,11/22/2014 19:13:26,502,Henry St & Grand St,40.714215,-73.981346,307,Canal St & Rutgers St,40.71427487,-73.98990025,17075,Subscriber,1939,male,,80,5.95,Henry St & Grand St to Canal St & Rutgers St
353,5/24/2018 14:07:35,5/24/2018 14:13:28,412,Forsyth St & Canal St,40.7158155,-73.99422366,361,Allen St & Hester St,40.71605866,-73.99190759,30065,Subscriber,1999,male,,20,5.88333333333333,Forsyth St & Canal St to Allen St & Hester St
1208,10/25/2017 19:08:41,10/25/2017 19:28:50,385,E 55 St & 2 Ave,40.75797322,-73.96603308,393,E 5 St & Avenue C,40.72299208,-73.97995466,18977,Subscriber,1996,male,,23,20.1333333333333,E 55 St & 2 Ave to E 5 St & Avenue C
520,8/9/2016 10:18:26,8/9/2016 10:27:07,257,Lispenard St & Broadway,40.71939226,-74.00247214,263,Elizabeth St & Hester St,40.7175908180598,-73.9962244033814,18813,Subscriber,1948,male,,71,8.66666666666667,Lispenard St & Broadway to Elizabeth St & Hester St
486,11/3/2017 22:44:29,11/3/2017 22:52:35,319,Fulton St & Broadway,40.711066,-74.009447,3467,W Broadway & Spring Street,40.7249467235942,-74.0016585588455,17172,Subscriber,1996,female,,23,8.1,Fulton St & Broadway to W Broadway & Spring Street
776,9/5/2017 18:42:26,9/5/2017 18:55:22,3049,Cambridge Pl & Gates Ave,40.68488,-73.96304,3409,Bergen St & Smith St,40.6867443,-73.99063168,21244,Subscriber,1999,male,,20,12.9333333333333,Cambridge Pl & Gates Ave to Bergen St & Smith St
171,9/14/2016 13:12:47,9/14/2016 13:15:38,430,York St & Jay St,40.7014851,-73.98656928,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,23769,Subscriber,1943,male,,76,2.85,York St & Jay St to Cadman Plaza E & Red Cross Pl
1230,5/18/2017 17:49:23,5/18/2017 18:09:54,412,Forsyth St & Canal St,40.7158155,-73.99422366,3427,Lafayette St & Jersey St,40.7243052725033,-73.9960098266602,28327,Subscriber,1947,male,,72,20.5,Forsyth St & Canal St to Lafayette St & Jersey St
1210,7/30/2017 17:40:56,7/30/2017 18:01:07,3042,Fulton St & Utica Ave,40.6794268,-73.9298911,3042,Fulton St & Utica Ave,40.6794268,-73.9298911,25382,Subscriber,1999,male,,20,20.1666666666667,Fulton St & Utica Ave to Fulton St & Utica Ave
1455,9/7/2017 12:16:27,9/7/2017 12:40:42,3002,South End Ave & Liberty St,40.711512,-74.015756,279,Peck Slip & Front St,40.707873,-74.00167,30209,Customer,1997,male,,22,24.25,South End Ave & Liberty St to Peck Slip & Front St
1418,12/2/2015 17:51:54,12/2/2015 18:15:33,368,Carmine St & 6 Ave,40.73038599,-74.00214988,335,Washington Pl & Broadway,40.72903917,-73.99404649,17567,Subscriber,1942,male,,77,23.6333333333333,Carmine St & 6 Ave to Washington Pl & Broadway
473,7/24/2017 1:49:27,7/24/2017 1:57:20,3410,Dean St & Hoyt St,40.6864442,-73.98759104,3308,Kane St & Clinton St,40.6861758,-73.99645295,18998,Subscriber,1998,male,,21,7.88333333333333,Dean St & Hoyt St to Kane St & Clinton St
3206,9/30/2017 7:16:45,9/30/2017 8:10:11,3295,Central Park W & W 96 St,40.79127,-73.964839,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,31258,Subscriber,1947,male,,72,53.4333333333333,Central Park W & W 96 St to Grand Army Plaza & Central Park S
1490,7/25/2016 13:34:31,7/25/2016 13:59:22,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,3176,W 64 St & West End Ave,40.77452835,-73.98753759,25873,Subscriber,1947,male,,72,24.8333333333333,E 53 St & Lexington Ave to W 64 St & West End Ave
187,3/13/2018 20:55:18,3/13/2018 20:58:25,499,Broadway & W 60 St,40.76915505,-73.98191841,422,W 59 St & 10 Ave,40.770513,-73.988038,20583,Subscriber,1944,unknown,,75,3.11666666666667,Broadway & W 60 St to W 59 St & 10 Ave
997,4/14/2015 14:03:55,4/14/2015 14:20:33,391,Clark St & Henry St,40.69760127,-73.99344559,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,18237,Subscriber,1936,female,,83,16.6166666666667,Clark St & Henry St to Atlantic Ave & Furman St
301,4/1/2018 21:43:04,4/1/2018 21:48:06,486,Broadway & W 29 St,40.7462009,-73.98855723,334,W 20 St & 7 Ave,40.74238787,-73.99726235,28039,Subscriber,1951,male,,68,5.01666666666667,Broadway & W 29 St to W 20 St & 7 Ave
781,12/29/2017 18:33:27,12/29/2017 18:46:29,465,Broadway & W 41 St,40.75513557,-73.98658032,422,W 59 St & 10 Ave,40.770513,-73.988038,16414,Subscriber,2001,male,,18,13.0166666666667,Broadway & W 41 St to W 59 St & 10 Ave
266,4/25/2016 9:15:23,4/25/2016 9:19:49,484,W 44 St & 5 Ave,40.75500254,-73.98014437,465,Broadway & W 41 St,40.75513557,-73.98658032,21689,Subscriber,1947,male,,72,4.43333333333333,W 44 St & 5 Ave to Broadway & W 41 St
460,12/3/2015 14:35:01,12/3/2015 14:42:42,285,Broadway & E 14 St,40.73454567,-73.99074142,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,20852,Subscriber,1942,male,,77,7.66666666666667,Broadway & E 14 St to Washington Pl & 6 Ave
1954,4/26/2017 15:28:13,4/26/2017 16:00:48,527,E 33 St & 2 Ave,40.744023,-73.976056,3160,Central Park West & W 76 St,40.77896784,-73.97374737,19209,Subscriber,1951,female,,68,32.5666666666667,E 33 St & 2 Ave to Central Park West & W 76 St
289,5/9/2016 9:19:52,5/9/2016 9:24:42,468,Broadway & W 55 St,40.7652654,-73.98192338,520,W 52 St & 5 Ave,40.75992262,-73.97648516,14839,Subscriber,1945,male,,74,4.81666666666667,Broadway & W 55 St to W 52 St & 5 Ave
517,8/1/2013 10:29:05,8/1/2013 10:37:42,72,W 52 St & 11 Ave,40.76727216,-73.99392888,528,2 Ave & E 31 St,40.74290902,-73.97706058,18281,Subscriber,1950,male,,69,8.61666666666667,W 52 St & 11 Ave to 2 Ave & E 31 St
1543,6/28/2017 13:16:30,6/28/2017 13:42:13,334,W 20 St & 7 Ave,40.74238787,-73.99726235,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,29709,Subscriber,1950,male,,69,25.7166666666667,W 20 St & 7 Ave to E 68 St & Madison Ave
619,8/27/2015 1:11:31,8/27/2015 1:21:51,445,E 10 St & Avenue A,40.72740794,-73.98142006,349,Rivington St & Ridge St,40.71850211,-73.98329859,24339,Subscriber,1942,male,,77,10.3166666666667,E 10 St & Avenue A to Rivington St & Ridge St
2157,9/30/2013 15:56:38,9/30/2013 16:32:35,285,Broadway & E 14 St,40.73454567,-73.99074142,302,Avenue D & E 3 St,40.72082834,-73.97793172,14984,Subscriber,1951,male,,68,35.95,Broadway & E 14 St to Avenue D & E 3 St
677,11/12/2017 16:53:35,11/12/2017 17:04:53,391,Clark St & Henry St,40.69760127,-73.99344559,3411,Bond St & Bergen St,40.6849668,-73.98620772,25151,Subscriber,1951,male,,68,11.2833333333333,Clark St & Henry St to Bond St & Bergen St
207,7/22/2017 17:49:24,7/22/2017 17:52:52,3310,14 St & 7 Ave,40.663779,-73.98396846,3322,12 St & 4 Ave,40.668603,-73.9904394,30151,Subscriber,1952,male,,67,3.45,14 St & 7 Ave to 12 St & 4 Ave
490,6/6/2014 16:28:06,6/6/2014 16:36:16,513,W 56 St & 10 Ave,40.768254,-73.988639,529,W 42 St & 8 Ave,40.7575699,-73.99098507,15098,Subscriber,1951,male,,68,8.16666666666667,W 56 St & 10 Ave to W 42 St & 8 Ave
608,5/20/2017 17:57:46,5/20/2017 18:07:55,407,Henry St & Poplar St,40.700469,-73.991454,3388,President St & Henry St,40.6828003,-73.99990419,18476,Subscriber,1950,female,,69,10.1333333333333,Henry St & Poplar St to President St & Henry St
262,8/5/2016 9:38:53,8/5/2016 9:43:16,459,W 20 St & 11 Ave,40.746745,-74.007756,334,W 20 St & 7 Ave,40.74238787,-73.99726235,22485,Subscriber,1952,female,,67,4.36666666666667,W 20 St & 11 Ave to W 20 St & 7 Ave
498,7/19/2016 7:16:45,7/19/2016 7:25:04,487,E 20 St & FDR Drive,40.73314259,-73.97573881,527,E 33 St & 2 Ave,40.744023,-73.976056,19369,Subscriber,1948,female,,71,8.3,E 20 St & FDR Drive to E 33 St & 2 Ave
798,12/12/2017 23:56:51,12/13/2017 0:10:10,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,31089,Subscriber,1998,male,,21,13.3,E 85 St & 3 Ave to E 55 St & Lexington Ave
892,7/3/2015 3:32:01,7/3/2015 3:46:53,285,Broadway & E 14 St,40.73454567,-73.99074142,330,Reade St & Broadway,40.71450451,-74.00562789,18840,Subscriber,1998,male,,21,14.8666666666667,Broadway & E 14 St to Reade St & Broadway
257,1/25/2018 12:09:57,1/25/2018 12:14:14,477,W 41 St & 8 Ave,40.75640548,-73.9900262,515,W 43 St & 10 Ave,40.76009437,-73.99461843,18028,Subscriber,1949,male,,70,4.28333333333333,W 41 St & 8 Ave to W 43 St & 10 Ave
182,3/1/2016 15:19:12,3/1/2016 15:22:14,280,E 10 St & 5 Ave,40.73331967,-73.99510132,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,20325,Subscriber,1949,male,,70,3.03333333333333,E 10 St & 5 Ave to Washington Pl & 6 Ave
713,9/2/2015 22:27:30,9/2/2015 22:39:24,382,University Pl & E 14 St,40.73492695,-73.99200509,394,E 9 St & Avenue C,40.72521311,-73.97768752,19324,Subscriber,1950,male,,69,11.8833333333333,University Pl & E 14 St to E 9 St & Avenue C
283,5/28/2018 16:27:23,5/28/2018 16:32:07,3409,Bergen St & Smith St,40.6867443,-73.99063168,3412,Pacific St & Nevins St,40.6853761,-73.98302136,30177,Subscriber,1998,male,,21,4.71666666666667,Bergen St & Smith St to Pacific St & Nevins St
1249,9/25/2017 14:09:03,9/25/2017 14:29:53,3152,3 Ave & E 71 St,40.76873687,-73.96119945,3293,W 92 St & Broadway,40.7921,-73.9739,31000,Subscriber,1951,male,,68,20.8166666666667,3 Ave & E 71 St to W 92 St & Broadway
400,4/26/2017 12:48:02,4/26/2017 12:54:43,2003,1 Ave & E 18 St,40.7338121919663,-73.9805442094803,483,E 12 St & 3 Ave,40.73223272,-73.98889957,16021,Subscriber,1996,female,,23,6.66666666666667,1 Ave & E 18 St to E 12 St & 3 Ave
1636,4/19/2018 17:30:12,4/19/2018 17:57:29,520,W 52 St & 5 Ave,40.75992262,-73.97648516,3166,Riverside Dr & W 72 St,40.7805779901033,-73.9856243133545,28205,Subscriber,1999,female,,20,27.2666666666667,W 52 St & 5 Ave to Riverside Dr & W 72 St
376,9/28/2016 9:34:11,9/28/2016 9:40:28,379,W 31 St & 7 Ave,40.749156,-73.9916,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,25977,Subscriber,1996,male,,23,6.26666666666667,W 31 St & 7 Ave to Lexington Ave & E 24 St
476,8/23/2016 20:07:06,8/23/2016 20:15:03,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,22498,Subscriber,1996,female,,23,7.93333333333333,Central Park West & W 85 St to E 84 St & 1 Ave
410,2/14/2018 22:21:33,2/14/2018 22:28:23,3528,Steinway St & 23 Ave,40.7713937,-73.9077436,3662,31 Ave & Steinway St,40.7612938972891,-73.916916847229,18544,Subscriber,1998,female,,21,6.83333333333333,Steinway St & 23 Ave to 31 Ave & Steinway St
574,7/18/2014 10:48:42,7/18/2014 10:58:16,293,Lafayette St & E 8 St,40.73028666,-73.9907647,2010,Grand St & Greene St,40.72165481,-74.00234737,18483,Subscriber,1952,female,,67,9.56666666666667,Lafayette St & E 8 St to Grand St & Greene St
409,9/22/2017 8:32:33,9/22/2017 8:39:23,127,Barrow St & Hudson St,40.73172428,-74.00674436,335,Washington Pl & Broadway,40.72903917,-73.99404649,25221,Subscriber,1997,male,,22,6.81666666666667,Barrow St & Hudson St to Washington Pl & Broadway
358,6/16/2015 2:40:00,6/16/2015 2:46:00,314,Cadman Plaza West & Montague St,40.69383,-73.990539,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,17857,Subscriber,1997,male,,22,5.96666666666667,Cadman Plaza West & Montague St to Cumberland St & Lafayette Ave
678,4/17/2017 23:17:36,4/17/2017 23:28:55,432,E 7 St & Avenue A,40.72621788,-73.98379855,383,Greenwich Ave & Charles St,40.735238,-74.000271,15023,Subscriber,1940,male,,79,11.3,E 7 St & Avenue A to Greenwich Ave & Charles St
507,10/19/2017 10:21:50,10/19/2017 10:30:17,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,3244,University Pl & E 8 St,40.7314372408523,-73.9949034154415,28225,Subscriber,1997,male,,22,8.45,Lexington Ave & E 24 St to University Pl & E 8 St
809,5/30/2018 20:44:32,5/30/2018 20:58:02,3375,3 Ave & E 72 St,40.7699426,-73.96060712,455,1 Ave & E 44 St,40.75001986,-73.96905301,14684,Subscriber,2000,male,,19,13.4833333333333,3 Ave & E 72 St to 1 Ave & E 44 St
106,8/14/2017 19:36:45,8/14/2017 19:38:31,355,Bayard St & Baxter St,40.71602118,-73.99974372,355,Bayard St & Baxter St,40.71602118,-73.99974372,27314,Subscriber,1943,female,,76,1.76666666666667,Bayard St & Baxter St to Bayard St & Baxter St
468,8/26/2013 17:10:36,8/26/2013 17:18:24,442,W 27 St & 7 Ave,40.746647,-73.993915,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,14874,Subscriber,1951,male,,68,7.8,W 27 St & 7 Ave to W 4 St & 7 Ave S
344,8/3/2015 19:01:04,8/3/2015 19:06:49,479,9 Ave & W 45 St,40.76019252,-73.9912551,515,W 43 St & 10 Ave,40.76009437,-73.99461843,22401,Subscriber,1951,male,,68,5.73333333333333,9 Ave & W 45 St to W 43 St & 10 Ave
383,11/3/2015 18:40:40,11/3/2015 18:47:03,147,Greenwich St & Warren St,40.71542197,-74.01121978,224,Spruce St & Nassau St,40.71146364,-74.00552427,19771,Subscriber,1945,male,,74,6.38333333333333,Greenwich St & Warren St to Spruce St & Nassau St
927,7/2/2016 14:54:30,7/2/2016 15:09:57,383,Greenwich Ave & Charles St,40.735238,-74.000271,2008,Little West St & 1 Pl,40.70569254,-74.01677685,25869,Subscriber,1950,male,,69,15.45,Greenwich Ave & Charles St to Little West St & 1 Pl
432,12/21/2017 18:18:00,12/21/2017 18:25:12,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,25035,Subscriber,1998,male,,21,7.2,Columbus Ave & W 72 St to Central Park S & 6 Ave
2261,9/22/2014 17:08:08,9/22/2014 17:45:49,499,Broadway & W 60 St,40.76915505,-73.98191841,375,Mercer St & Bleecker St,40.72679454,-73.99695094,18158,Subscriber,1946,male,,73,37.6833333333333,Broadway & W 60 St to Mercer St & Bleecker St
233,9/13/2013 17:26:53,9/13/2013 17:30:46,79,Franklin St & W Broadway,40.71911552,-74.00666661,152,Warren St & Church St,40.71473993,-74.00910627,15802,Subscriber,1900,male,,119,3.88333333333333,Franklin St & W Broadway to Warren St & Church St
665,9/22/2017 12:38:59,9/22/2017 12:50:05,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,21622,Customer,1996,female,,23,11.0833333333333,Emerson Pl & Myrtle Ave to Clermont Ave & Lafayette Ave
432,3/25/2016 15:59:48,3/25/2016 16:07:01,484,W 44 St & 5 Ave,40.75500254,-73.98014437,529,W 42 St & 8 Ave,40.7575699,-73.99098507,20958,Subscriber,1950,male,,69,7.2,W 44 St & 5 Ave to W 42 St & 8 Ave
1774,7/26/2017 18:33:16,7/26/2017 19:02:50,316,Fulton St & William St,40.70955958,-74.00653609,433,E 13 St & Avenue A,40.72955361,-73.98057249,17506,Subscriber,1996,male,,23,29.5666666666667,Fulton St & William St to E 13 St & Avenue A
252,10/23/2017 6:51:15,10/23/2017 6:55:28,3152,3 Ave & E 71 St,40.76873687,-73.96119945,3378,E 76 St & Park Ave,40.773763,-73.96222088,31055,Subscriber,1943,male,,76,4.2,3 Ave & E 71 St to E 76 St & Park Ave
843,6/7/2015 12:06:00,6/7/2015 12:20:00,385,E 55 St & 2 Ave,40.75797322,-73.96603308,474,5 Ave & E 29 St,40.7451677,-73.98683077,21177,Subscriber,1997,female,,22,14.05,E 55 St & 2 Ave to 5 Ave & E 29 St
5861,9/14/2017 15:51:00,9/14/2017 17:28:42,3314,W 95 St & Broadway,40.7937704,-73.971888,3163,Central Park West & W 68 St,40.7734066,-73.97782542,30926,Subscriber,1996,male,,23,97.6833333333333,W 95 St & Broadway to Central Park West & W 68 St
1999,7/6/2017 16:24:42,7/6/2017 16:58:01,476,E 31 St & 3 Ave,40.74394314,-73.97966069,406,Hicks St & Montague St,40.69512845,-73.99595065,28017,Subscriber,1923,male,,96,33.3166666666667,E 31 St & 3 Ave to Hicks St & Montague St
294,5/20/2015 8:36:39,5/20/2015 8:41:33,238,Bank St & Washington St,40.7361967,-74.00859207,404,9 Ave & W 14 St,40.7405826,-74.00550867,17387,Subscriber,1950,male,,69,4.9,Bank St & Washington St to 9 Ave & W 14 St
1290,4/4/2017 13:51:32,4/4/2017 14:13:03,524,W 43 St & 6 Ave,40.75527307,-73.98316936,3156,E 72 St & York Ave,40.76663814,-73.95348296,17966,Subscriber,1949,male,,70,21.5,W 43 St & 6 Ave to E 72 St & York Ave
156,2/22/2016 16:30:00,2/22/2016 16:32:36,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,127,Barrow St & Hudson St,40.73172428,-74.00674436,23237,Subscriber,1944,male,,75,2.6,W 4 St & 7 Ave S to Barrow St & Hudson St
316,8/16/2013 14:26:54,8/16/2013 14:32:10,312,Allen St & E Houston St,40.722055,-73.989111,361,Allen St & Hester St,40.71605866,-73.99190759,16042,Subscriber,1946,male,,73,5.26666666666667,Allen St & E Houston St to Allen St & Hester St
165,10/11/2013 19:34:00,10/11/2013 19:36:45,146,Hudson St & Reade St,40.71625008,-74.0091059,147,Greenwich St & Warren St,40.71542197,-74.01121978,17096,Subscriber,1947,male,,72,2.75,Hudson St & Reade St to Greenwich St & Warren St
230,5/3/2018 11:29:35,5/3/2018 11:33:25,406,Hicks St & Montague St,40.69512845,-73.99595065,3242,Schermerhorn St & Court St,40.6910292567797,-73.991833627224,14928,Subscriber,1923,male,,96,3.83333333333333,Hicks St & Montague St to Schermerhorn St & Court St
773,5/7/2017 15:38:19,5/7/2017 15:51:12,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,488,W 39 St & 9 Ave,40.75645824,-73.99372222,17950,Subscriber,2001,male,,18,12.8833333333333,E 51 St & Lexington Ave to W 39 St & 9 Ave
826,6/8/2017 7:59:05,6/8/2017 8:12:52,523,W 38 St & 8 Ave,40.75466591,-73.99138152,297,E 15 St & 3 Ave,40.734232,-73.986923,17685,Subscriber,1997,female,,22,13.7666666666667,W 38 St & 8 Ave to E 15 St & 3 Ave
540,7/19/2017 0:03:51,7/19/2017 0:12:51,483,E 12 St & 3 Ave,40.73223272,-73.98889957,540,Lexington Ave & E 29 St,40.7431155537649,-73.9821535348892,29360,Subscriber,1996,male,,23,9,E 12 St & 3 Ave to Lexington Ave & E 29 St
1727,7/26/2017 9:32:11,7/26/2017 10:00:58,523,W 38 St & 8 Ave,40.75466591,-73.99138152,195,Liberty St & Broadway,40.70905623,-74.01043382,17633,Subscriber,1949,female,,70,28.7833333333333,W 38 St & 8 Ave to Liberty St & Broadway
538,5/27/2016 18:27:44,5/27/2016 18:36:43,453,W 22 St & 8 Ave,40.74475148,-73.99915362,461,E 20 St & 2 Ave,40.73587678,-73.98205027,20271,Subscriber,1998,female,,21,8.96666666666667,W 22 St & 8 Ave to E 20 St & 2 Ave
229,10/4/2015 10:08:20,10/4/2015 10:12:10,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,352,W 56 St & 6 Ave,40.76340613,-73.97722479,22863,Subscriber,1996,unknown,,23,3.81666666666667,E 51 St & Lexington Ave to W 56 St & 6 Ave
179,8/24/2017 18:20:51,8/24/2017 18:23:51,3342,Pioneer St & Richards St,40.6777748,-74.0094613,3348,Coffey St & Conover St,40.677236,-74.015665,19822,Subscriber,1949,male,,70,2.98333333333333,Pioneer St & Richards St to Coffey St & Conover St
494,8/19/2016 15:50:02,8/19/2016 15:58:17,3139,E 72 St & Park Ave,40.7711828754066,-73.964094221592,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,15962,Subscriber,1952,male,,67,8.23333333333333,E 72 St & Park Ave to Columbus Ave & W 72 St
697,11/6/2013 15:14:04,11/6/2013 15:25:41,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,519,Pershing Square N,40.75188406,-73.97770164,16616,Subscriber,1948,male,,71,11.6166666666667,Maiden Ln & Pearl St to Pershing Square N
1765,8/2/2017 9:16:30,8/2/2017 9:45:56,3427,Lafayette St & Jersey St,40.7243052725033,-73.9960098266602,3115,India St & Manhattan Ave,40.73232194,-73.9550858,16964,Subscriber,1998,male,,21,29.4166666666667,Lafayette St & Jersey St to India St & Manhattan Ave
291,1/15/2018 11:23:47,1/15/2018 11:28:38,469,Broadway & W 53 St,40.76344058,-73.98268129,72,W 52 St & 11 Ave,40.76727216,-73.99392888,30438,Subscriber,1996,female,,23,4.85,Broadway & W 53 St to W 52 St & 11 Ave
638,6/3/2017 19:39:53,6/3/2017 19:50:31,433,E 13 St & Avenue A,40.72955361,-73.98057249,345,W 13 St & 6 Ave,40.73649403,-73.99704374,17429,Subscriber,1998,female,,21,10.6333333333333,E 13 St & Avenue A to W 13 St & 6 Ave
458,4/28/2014 14:00:57,4/28/2014 14:08:35,2004,6 Ave & Broome St,40.724399,-74.004704,386,Centre St & Worth St,40.71494807,-74.00234482,21052,Subscriber,1952,male,,67,7.63333333333333,6 Ave & Broome St to Centre St & Worth St
564,8/29/2017 8:47:14,8/29/2017 8:56:38,387,Centre St & Chambers St,40.71273266,-74.0046073,401,Allen St & Rivington St,40.72019576,-73.98997825,28580,Subscriber,1997,male,,22,9.4,Centre St & Chambers St to Allen St & Rivington St
151,1/13/2016 13:51:14,1/13/2016 13:53:45,3137,5 Ave & E 73 St,40.77282817,-73.96685276,3143,5 Ave & E 78 St,40.7768286343997,-73.9638876914978,17956,Subscriber,1950,female,,69,2.51666666666667,5 Ave & E 73 St to 5 Ave & E 78 St
414,5/17/2017 8:55:38,5/17/2017 9:02:32,3263,Cooper Square & E 7 St,40.7292364991001,-73.9908680319786,345,W 13 St & 6 Ave,40.73649403,-73.99704374,18478,Subscriber,1945,male,,74,6.9,Cooper Square & E 7 St to W 13 St & 6 Ave
177,9/22/2016 7:16:37,9/22/2016 7:19:34,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,16976,Subscriber,1949,male,,70,2.95,E 48 St & 3 Ave to E 53 St & Lexington Ave
